End turn, 2020-07-16T01:16:50.289030300, end of  's turn
Start turn, 2020-07-16T01:16:50.291007900, start of system's turn
Button Pressed, 2020-07-16T01:16:50.570203600, end turn
End turn, 2020-07-16T01:16:50.571117, end of system's turn
Start turn, 2020-07-16T01:16:50.571531800, start of  's turn
Button Pressed, 2020-07-16T01:16:56.396651800, Goldshire Footman
Card Played, 2020-07-16T01:16:56.400624100, Goldshire Footman
Button Pressed, 2020-07-16T01:16:57.592495800, end turn
End turn, 2020-07-16T01:16:57.593722, end of  's turn
Start turn, 2020-07-16T01:16:57.594463900, start of system's turn
Button Pressed, 2020-07-16T01:16:57.899634500, end turn
End turn, 2020-07-16T01:16:57.900751400, end of system's turn
Start turn, 2020-07-16T01:16:57.901607100, start of  's turn
Button Pressed, 2020-07-16T01:17:00.297251100, end turn
End turn, 2020-07-16T01:17:00.297715300, end of  's turn
Start turn, 2020-07-16T01:17:00.298198100, start of system's turn
Button Pressed, 2020-07-16T01:17:00.650253800, end turn
End turn, 2020-07-16T01:17:00.651402200, end of system's turn
Start turn, 2020-07-16T01:17:00.652266200, start of  's turn
Button Pressed, 2020-07-16T01:17:02.933151900, end turn
End turn, 2020-07-16T01:17:02.934144300, end of  's turn
Start turn, 2020-07-16T01:17:02.934700600, start of system's turn
Button Pressed, 2020-07-16T01:17:03.401894300, end turn
End turn, 2020-07-16T01:17:03.403247800, end of system's turn
Start turn, 2020-07-16T01:17:03.403888900, start of  's turn
Button Pressed, 2020-07-16T01:17:09.350987400, Goldshire Footman
Card Played, 2020-07-16T01:17:09.351984900, Goldshire Footman
Button Pressed, 2020-07-16T01:17:10.924105400, end turn
End turn, 2020-07-16T01:17:10.924780200, end of  's turn
Start turn, 2020-07-16T01:17:10.924780200, start of system's turn
Button Pressed, 2020-07-16T01:17:11.349644600, end turn
End turn, 2020-07-16T01:17:11.350855500, end of system's turn
Start turn, 2020-07-16T01:17:11.351638500, start of  's turn
Button Pressed, 2020-07-16T01:17:14.325685300, Sunreaver Warmage
Card Played, 2020-07-16T01:17:14.326684, Sunreaver Warmage
Button Pressed, 2020-07-16T01:17:15.635219700, end turn
End turn, 2020-07-16T01:17:15.636181700, end of  's turn
Start turn, 2020-07-16T01:17:15.636181700, start of system's turn
Button Pressed, 2020-07-16T01:17:19.129982, Fireball
Card Played, 2020-07-16T01:17:19.131231900, Fireball
Button Pressed, 2020-07-16T01:17:45.686476200, Sap
Card Played, 2020-07-16T01:17:45.688442400, Sap
Button Pressed, 2020-07-16T01:18:15.636365400, end turn by time
End turn, 2020-07-16T01:18:15.637374800, end of system's turn
Start turn, 2020-07-16T01:18:15.638188200, start of  's turn
Button Pressed, 2020-07-16T01:19:15.680909, end turn by time
End turn, 2020-07-16T01:19:15.681914400, end of  's turn
Start turn, 2020-07-16T01:19:15.682193700, start of system's turn
quit, 2020-07-16T01:19:21.411418400, quit the game
login, 2020-07-16T01:19:27.612941,  as  
Button Pressed, 2020-07-16T01:19:28.642439900, Collections
Button Pressed, 2020-07-16T01:19:31.729714500, New Deck 1
Button Pressed, 2020-07-16T01:19:33.361872500, Back
Button Pressed, 2020-07-16T01:19:34.247473700, Amir
Button Pressed, 2020-07-16T01:19:35.674443, Play
Button Pressed, 2020-07-16T01:19:38.675611200, draw twice
Button Pressed, 2020-07-16T01:19:40.716154400, end turn
End turn, 2020-07-16T01:19:40.717151600, end of  's turn
Start turn, 2020-07-16T01:19:40.718004100, start of system's turn
Button Pressed, 2020-07-16T01:19:41.011401, end turn
End turn, 2020-07-16T01:19:41.012423500, end of system's turn
Start turn, 2020-07-16T01:19:41.013076500, start of  's turn
Button Pressed, 2020-07-16T01:19:41.353461300, end turn
End turn, 2020-07-16T01:19:41.354580900, end of  's turn
Start turn, 2020-07-16T01:19:41.355446100, start of system's turn
Button Pressed, 2020-07-16T01:19:42.416641500, end turn
End turn, 2020-07-16T01:19:42.417613400, end of system's turn
Start turn, 2020-07-16T01:19:42.418094600, start of  's turn
Button Pressed, 2020-07-16T01:19:47.675546800, Goldshire Footman
Card Played, 2020-07-16T01:19:47.677748100, Goldshire Footman
Button Pressed, 2020-07-16T01:19:48.630080300, end turn
End turn, 2020-07-16T01:19:48.631196, end of  's turn
Start turn, 2020-07-16T01:19:48.631196, start of system's turn
Button Pressed, 2020-07-16T01:19:48.986042400, end turn
End turn, 2020-07-16T01:19:48.987217300, end of system's turn
Start turn, 2020-07-16T01:19:48.987595800, start of  's turn
Button Pressed, 2020-07-16T01:19:50.371338600, end turn
End turn, 2020-07-16T01:19:50.372343700, end of  's turn
Start turn, 2020-07-16T01:19:50.372922, start of system's turn
Button Pressed, 2020-07-16T01:19:50.787226800, end turn
End turn, 2020-07-16T01:19:50.788223200, end of system's turn
Start turn, 2020-07-16T01:19:50.788650600, start of  's turn
Button Pressed, 2020-07-16T01:19:52.823799300, Sunreaver Warmage
Card Played, 2020-07-16T01:19:52.824778600, Sunreaver Warmage
Button Pressed, 2020-07-16T01:19:53.994680400, end turn
End turn, 2020-07-16T01:19:53.995647900, end of  's turn
Start turn, 2020-07-16T01:19:53.996039100, start of system's turn
Button Pressed, 2020-07-16T01:19:54.431267900, end turn
End turn, 2020-07-16T01:19:54.431898, end of system's turn
Start turn, 2020-07-16T01:19:54.432343700, start of  's turn
Button Pressed, 2020-07-16T01:19:59.616381600, Holy Fire
Card Played, 2020-07-16T01:19:59.617375200, Holy Fire
Button Pressed, 2020-07-16T01:20:02.220413600, end turn
End turn, 2020-07-16T01:20:02.221669500, end of  's turn
Start turn, 2020-07-16T01:20:02.222408600, start of system's turn
Button Pressed, 2020-07-16T01:20:08.605392500, Fireball
Card Played, 2020-07-16T01:20:08.607355600, Fireball
quit, 2020-07-16T01:21:01.611723, quit the game
login, 2020-07-16T01:21:07.939167900,  as  
Button Pressed, 2020-07-16T01:21:09.042036900, Collections
Button Pressed, 2020-07-16T01:21:12.051802400, Amir
Button Pressed, 2020-07-16T01:21:13.212329, Play
Button Pressed, 2020-07-16T01:21:15.478620400, zombie
Button Pressed, 2020-07-16T01:21:19.868881700, end turn
End turn, 2020-07-16T01:21:19.870492, end of  's turn
Start turn, 2020-07-16T01:21:19.870876, start of system's turn
Button Pressed, 2020-07-16T01:21:22.872851300, Goldshire Footman
Card Played, 2020-07-16T01:21:22.877138500, Goldshire Footman
Button Pressed, 2020-07-16T01:21:24.762067700, Stonetusk Boar
Card Played, 2020-07-16T01:21:24.762960100, Stonetusk Boar
Button Pressed, 2020-07-16T01:21:25.827963600, end turn
End turn, 2020-07-16T01:21:25.828626900, end of system's turn
Start turn, 2020-07-16T01:21:25.829073700, start of  's turn
Button Pressed, 2020-07-16T01:21:27.006808400, end turn
End turn, 2020-07-16T01:21:27.008232600, end of  's turn
Start turn, 2020-07-16T01:21:27.008790900, start of system's turn
Button Pressed, 2020-07-16T01:21:27.333922300, end turn
End turn, 2020-07-16T01:21:27.334582100, end of system's turn
Start turn, 2020-07-16T01:21:27.335049, start of  's turn
Button Pressed, 2020-07-16T01:21:28.600585400, end turn
End turn, 2020-07-16T01:21:28.601548200, end of  's turn
Start turn, 2020-07-16T01:21:28.602027400, start of system's turn
Button Pressed, 2020-07-16T01:21:28.947607300, end turn
End turn, 2020-07-16T01:21:28.948956400, end of system's turn
Start turn, 2020-07-16T01:21:28.949608600, start of  's turn
Button Pressed, 2020-07-16T01:21:33.127591500, Goldshire Footman
Card Played, 2020-07-16T01:21:33.128454700, Goldshire Footman
Button Pressed, 2020-07-16T01:21:34.230509, end turn
End turn, 2020-07-16T01:21:34.231200700, end of  's turn
Start turn, 2020-07-16T01:21:34.231727, start of system's turn
Button Pressed, 2020-07-16T01:21:34.602495600, end turn
End turn, 2020-07-16T01:21:34.603253700, end of system's turn
Start turn, 2020-07-16T01:21:34.603624200, start of  's turn
Button Pressed, 2020-07-16T01:21:39.887979, Holy Fire
Button Pressed, 2020-07-16T01:21:41.050249800, end turn
End turn, 2020-07-16T01:21:41.051246600, end of  's turn
Start turn, 2020-07-16T01:21:41.051636900, start of system's turn
Button Pressed, 2020-07-16T01:21:41.439207900, end turn
End turn, 2020-07-16T01:21:41.440225500, end of system's turn
Start turn, 2020-07-16T01:21:41.440654200, start of  's turn
Button Pressed, 2020-07-16T01:21:43.772366600, Holy Fire
Card Played, 2020-07-16T01:21:43.774324100, Holy Fire
Button Pressed, 2020-07-16T01:22:41.441182400, end turn by time
End turn, 2020-07-16T01:22:41.442537, end of  's turn
Start turn, 2020-07-16T01:22:41.443270700, start of system's turn
Button Pressed, 2020-07-16T01:23:41.473725600, end turn by time
End turn, 2020-07-16T01:23:41.474842400, end of system's turn
Start turn, 2020-07-16T01:23:41.475377300, start of  's turn
Button Pressed, 2020-07-16T01:24:41.506256500, end turn by time
End turn, 2020-07-16T01:24:41.507264300, end of  's turn
Start turn, 2020-07-16T01:24:41.507941500, start of system's turn
Button Pressed, 2020-07-16T01:25:41.539090100, end turn by time
End turn, 2020-07-16T01:25:41.539852200, end of system's turn
Start turn, 2020-07-16T01:25:41.540410800, start of  's turn
Button Pressed, 2020-07-16T01:26:41.571233100, end turn by time
End turn, 2020-07-16T01:26:41.572182500, end of  's turn
Start turn, 2020-07-16T01:26:41.572540400, start of system's turn
Button Pressed, 2020-07-16T01:27:41.605664700, end turn by time
End turn, 2020-07-16T01:27:41.606285800, end of system's turn
Start turn, 2020-07-16T01:27:41.606872, start of  's turn
Button Pressed, 2020-07-16T01:28:41.642187800, end turn by time
End turn, 2020-07-16T01:28:41.643137900, end of  's turn
Start turn, 2020-07-16T01:28:41.643514400, start of system's turn
Button Pressed, 2020-07-16T01:29:41.676670400, end turn by time
End turn, 2020-07-16T01:29:41.677597200, end of system's turn
Start turn, 2020-07-16T01:29:41.678013600, start of  's turn
Button Pressed, 2020-07-16T01:30:41.713047700, end turn by time
End turn, 2020-07-16T01:30:41.714354100, end of  's turn
Start turn, 2020-07-16T01:30:41.714994900, start of system's turn
Button Pressed, 2020-07-16T01:31:41.745551, end turn by time
End turn, 2020-07-16T01:31:41.746279500, end of system's turn
Start turn, 2020-07-16T01:31:41.746657100, start of  's turn
Button Pressed, 2020-07-16T01:32:41.778030600, end turn by time
End turn, 2020-07-16T01:32:41.778736500, end of  's turn
Start turn, 2020-07-16T01:32:41.779041900, start of system's turn
Button Pressed, 2020-07-16T01:33:41.810008800, end turn by time
End turn, 2020-07-16T01:33:41.811006, end of system's turn
Start turn, 2020-07-16T01:33:41.811565800, start of  's turn
quit, 2020-07-16T01:34:12.628295100, quit the game
login, 2020-07-16T01:44:43.852146500,  as  
Button Pressed, 2020-07-16T01:44:44.673662800, Collections
Button Pressed, 2020-07-16T01:44:47.414335200, Amir
Button Pressed, 2020-07-16T01:44:48.643383300, Play
Button Pressed, 2020-07-16T01:44:50.878515700, draw twice
Button Pressed, 2020-07-16T01:44:53.066673700, end turn
End turn, 2020-07-16T01:44:53.067677200, end of  's turn
Start turn, 2020-07-16T01:44:53.068664400, start of system's turn
Button Pressed, 2020-07-16T01:44:53.353917200, end turn
End turn, 2020-07-16T01:44:53.354894600, end of system's turn
Start turn, 2020-07-16T01:44:53.355893700, start of  's turn
Button Pressed, 2020-07-16T01:44:53.652099100, end turn
End turn, 2020-07-16T01:44:53.653670300, end of  's turn
Start turn, 2020-07-16T01:44:53.654101700, start of system's turn
Button Pressed, 2020-07-16T01:44:53.695987300, end turn
End turn, 2020-07-16T01:44:53.696611500, end of system's turn
Start turn, 2020-07-16T01:44:53.697001, start of  's turn
Button Pressed, 2020-07-16T01:44:54.029227400, end turn
End turn, 2020-07-16T01:44:54.030161300, end of  's turn
Start turn, 2020-07-16T01:44:54.030864900, start of system's turn
Button Pressed, 2020-07-16T01:44:54.390125800, end turn
End turn, 2020-07-16T01:44:54.391123300, end of system's turn
Start turn, 2020-07-16T01:44:54.392212900, start of  's turn
Button Pressed, 2020-07-16T01:44:57.676946900, Divine Spirit
Card Played, 2020-07-16T01:44:57.679136300, Divine Spirit
Button Pressed, 2020-07-16T01:44:59.857312300, end turn
End turn, 2020-07-16T01:44:59.858322500, end of  's turn
Start turn, 2020-07-16T01:44:59.858650400, start of system's turn
Button Pressed, 2020-07-16T01:45:00.275195600, end turn
End turn, 2020-07-16T01:45:00.276232600, end of system's turn
Start turn, 2020-07-16T01:45:00.276835500, start of  's turn
Button Pressed, 2020-07-16T01:45:02.875243, Sunreaver Warmage
Card Played, 2020-07-16T01:45:02.876321500, Sunreaver Warmage
Button Pressed, 2020-07-16T01:45:06.884523800, Gnomish Army Knife
Button Pressed, 2020-07-16T01:45:09.322006100, end turn
End turn, 2020-07-16T01:45:09.322630700, end of  's turn
Start turn, 2020-07-16T01:45:09.323011500, start of system's turn
Button Pressed, 2020-07-16T01:45:09.758907600, end turn
End turn, 2020-07-16T01:45:09.760235, end of system's turn
Start turn, 2020-07-16T01:45:09.760832700, start of  's turn
Button Pressed, 2020-07-16T01:45:12.946315800, Goldshire Footman
Card Played, 2020-07-16T01:45:12.947312900, Goldshire Footman
Button Pressed, 2020-07-16T01:45:15.315979, end turn
End turn, 2020-07-16T01:45:15.316975400, end of  's turn
Start turn, 2020-07-16T01:45:15.317467600, start of system's turn
Button Pressed, 2020-07-16T01:45:20.347026900, Fireball
Card Played, 2020-07-16T01:45:20.348038700, Fireball
Button Pressed, 2020-07-16T01:45:32.001366100, zombie
quit, 2020-07-16T01:45:35.869271300, quit the game
login, 2020-07-16T01:47:24.204670800,  as  
Button Pressed, 2020-07-16T01:47:24.997950800, Collections
Button Pressed, 2020-07-16T01:47:27.809483800, Amir
Button Pressed, 2020-07-16T01:47:29.038913100, Play
Button Pressed, 2020-07-16T01:47:31.617385800, draw twice
Button Pressed, 2020-07-16T01:47:33.140288300, end turn
End turn, 2020-07-16T01:47:33.141901800, end of  's turn
Start turn, 2020-07-16T01:47:33.143277400, start of system's turn
Button Pressed, 2020-07-16T01:47:33.407571700, end turn
End turn, 2020-07-16T01:47:33.408636400, end of system's turn
Start turn, 2020-07-16T01:47:33.409063900, start of  's turn
Button Pressed, 2020-07-16T01:47:34.930488800, end turn
End turn, 2020-07-16T01:47:34.931485600, end of  's turn
Start turn, 2020-07-16T01:47:34.931756200, start of system's turn
Button Pressed, 2020-07-16T01:47:35.256616200, end turn
End turn, 2020-07-16T01:47:35.256909800, end of system's turn
Start turn, 2020-07-16T01:47:35.258068500, start of  's turn
Button Pressed, 2020-07-16T01:47:36.318285800, end turn
End turn, 2020-07-16T01:47:36.318778, end of  's turn
Start turn, 2020-07-16T01:47:36.319388800, start of system's turn
Button Pressed, 2020-07-16T01:47:36.660868700, end turn
End turn, 2020-07-16T01:47:36.661530400, end of system's turn
Start turn, 2020-07-16T01:47:36.661913200, start of  's turn
Button Pressed, 2020-07-16T01:47:39.298635400, end turn
End turn, 2020-07-16T01:47:39.298635400, end of  's turn
Start turn, 2020-07-16T01:47:39.299720600, start of system's turn
Button Pressed, 2020-07-16T01:47:39.698569, end turn
End turn, 2020-07-16T01:47:39.699813500, end of system's turn
Start turn, 2020-07-16T01:47:39.700561700, start of  's turn
Button Pressed, 2020-07-16T01:47:43.227625800, Sunreaver Warmage
Card Played, 2020-07-16T01:47:43.230494, Sunreaver Warmage
Button Pressed, 2020-07-16T01:47:44.582877200, end turn
End turn, 2020-07-16T01:47:44.584224300, end of  's turn
Start turn, 2020-07-16T01:47:44.584873400, start of system's turn
Button Pressed, 2020-07-16T01:47:47.430823900, Fireball
Card Played, 2020-07-16T01:47:47.431464600, Fireball
Button Pressed, 2020-07-16T01:48:44.586200800, end turn by time
End turn, 2020-07-16T01:48:44.586941200, end of system's turn
Start turn, 2020-07-16T01:48:44.587331900, start of  's turn
quit, 2020-07-16T01:48:49.012365, quit the game
login, 2020-07-16T01:50:15.726433100,  as  
Button Pressed, 2020-07-16T01:50:17.200510800, Collections
Button Pressed, 2020-07-16T01:50:20.035135600, Amir
Button Pressed, 2020-07-16T01:50:21.372161100, Play
Button Pressed, 2020-07-16T01:50:23.411525100, zombie
Button Pressed, 2020-07-16T01:50:25.079066800, end turn
End turn, 2020-07-16T01:50:25.080120800, end of  's turn
Start turn, 2020-07-16T01:50:25.081269700, start of system's turn
Button Pressed, 2020-07-16T01:50:25.368358700, end turn
End turn, 2020-07-16T01:50:25.369520100, end of system's turn
Start turn, 2020-07-16T01:50:25.369977600, start of  's turn
Button Pressed, 2020-07-16T01:50:25.694420500, end turn
End turn, 2020-07-16T01:50:25.695417200, end of  's turn
Start turn, 2020-07-16T01:50:25.695999600, start of system's turn
Button Pressed, 2020-07-16T01:50:26.002596700, end turn
End turn, 2020-07-16T01:50:26.003484400, end of system's turn
Start turn, 2020-07-16T01:50:26.003808700, start of  's turn
Button Pressed, 2020-07-16T01:50:26.038507, end turn
End turn, 2020-07-16T01:50:26.039597400, end of  's turn
Start turn, 2020-07-16T01:50:26.039951800, start of system's turn
Button Pressed, 2020-07-16T01:50:28.451288, end turn
End turn, 2020-07-16T01:50:28.452265800, end of system's turn
Start turn, 2020-07-16T01:50:28.452623400, start of  's turn
Button Pressed, 2020-07-16T01:50:33.727945400, Goldshire Footman
